client_id,program_name,provider,entry_date,exit_date,exited_flag,exit_interview_completed,exit_destination,income_at_exit_range,permanent_housing_flag
C00772,OTHER_COC,Provider_01,2022-10-19,2023-04-27,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00773,OTHER_COC,Provider_12,2022-07-12,2022-12-14,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00774,CEA,Provider_02,2023-08-29,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,1
C00775,SHI,Provider_09,2022-10-19,2023-09-15,1,1,No Exit Interview completed,"$2,001+",0
C00776,OTHER_COC,Provider_04,2022-02-05,2022-11-26,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00777,SHI,Provider_10,2022-07-03,2023-05-13,1,1,Long-term care/nursing home,"$2,001+",0
C00778,SHI,Provider_02,2023-10-06,2023-12-31,1,1,Staying with family (permanent),Data Not Collected,0
C00779,OTHER_COC,Provider_08,2023-04-15,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00780,SHI,Provider_02,2022-09-30,2023-05-15,1,1,No Exit Interview completed,Data Not Collected,1
C00781,OTHER_COC,Provider_02,2022-02-20,2022-06-15,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C00782,OTHER_COC,Provider_08,2023-10-16,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00783,HHCM,Provider_03,2023-10-05,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00784,OTHER_COC,Provider_10,2023-02-11,2023-06-15,1,1,Staying with friends (temporary),"$2,001+",1
C00785,OTHER_COC,Provider_08,2022-01-03,2022-04-01,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00786,OTHER_COC,Provider_08,2023-06-28,2023-12-26,1,1,Staying with family (temporary),"$2,001+",1
C00787,CEA,Provider_10,2023-01-29,2023-05-08,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00788,OTHER_COC,Provider_12,2022-03-03,2022-07-17,1,1,Staying with friends (temporary),"$2,001+",1
C00789,OTHER_COC,Provider_14,2023-07-25,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00790,OTHER_COC,Provider_01,2023-01-21,2023-06-12,1,1,Other,"$2,001+",1
C00791,OTHER_COC,Provider_08,2023-09-12,2023-11-12,1,1,Staying with family (temporary),"$2,001+",1
C00792,CEA,Provider_10,2022-06-04,2023-06-04,1,1,No Exit Interview completed,"$2,001+",0
C00793,HHCM,Provider_02,2023-11-16,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00794,OTHER_COC,Provider_03,2023-07-30,2023-11-12,1,1,"Rental by client, no ongoing housing subsidy","$1,001–$1,500",0
C00795,OTHER_COC,Provider_03,2022-11-03,2023-04-10,1,1,Staying with friends (temporary),"$2,001+",0
C00796,CEA,Provider_08,2023-04-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00797,OTHER_COC,Provider_03,2023-04-01,2023-07-06,1,1,Other,No Income,1
C00798,OTHER_COC,Provider_08,2023-03-14,2023-10-30,1,1,Staying with family (temporary),"$2,001+",0
C00799,OTHER_COC,Provider_08,2023-01-26,2023-07-20,1,1,Emergency shelter (voucher),"$1,501–$2,000",1
C00800,OTHER_COC,Provider_08,2023-01-19,2023-03-21,1,1,Staying with friends (temporary),"$2,001+",1
C00801,OTHER_COC,Provider_03,2023-08-09,2023-12-31,0,0,No Exit Interview completed,Data Not Collected,0
C00802,OTHER_COC,Provider_12,2023-02-04,2023-12-17,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C00803,OTHER_COC,Provider_08,2023-07-06,2023-11-18,1,1,Emergency shelter (voucher),"$2,001+",1
C00804,OTHER_COC,Provider_02,2022-04-29,2022-06-18,1,1,Staying with family (temporary),"$2,001+",0
C00805,OTHER_COC,Provider_02,2023-09-28,2023-12-14,1,1,Staying with friends (temporary),"$2,001+",0
C00806,HHCM,Provider_03,2022-03-17,2022-11-12,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00807,OTHER_COC,Provider_15,2023-04-27,2023-10-12,1,1,Staying with friends (temporary),"$2,001+",0
C00808,OTHER_COC,Provider_03,2022-11-07,2023-02-07,1,1,Staying with family (temporary),No Income,1
C00809,SHI,Provider_01,2022-10-14,2023-12-31,0,1,Staying with friends (permanent),Data Not Collected,0
C00810,OTHER_COC,Provider_02,2022-08-26,2022-10-03,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00811,OTHER_COC,Provider_01,2023-12-28,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C00812,OTHER_COC,Provider_06,2022-11-30,2023-06-27,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00813,OTHER_COC,Provider_12,2022-02-19,2022-08-25,1,1,Other,Data Not Collected,1
C00814,OTHER_COC,Provider_06,2023-02-23,2023-05-22,1,1,Staying with family (temporary),$251–$500,1
C00815,OTHER_COC,Provider_13,2023-07-08,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00816,HHCM,Provider_01,2022-01-08,2022-09-05,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C00817,OTHER_COC,Provider_07,2023-07-07,2023-09-04,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C00818,SHI,Provider_12,2023-02-11,2023-10-31,1,1,Jail/prison/juvenile detention,"$2,001+",1
C00819,OTHER_COC,Provider_08,2022-01-13,2022-06-23,1,1,Staying with friends (temporary),Data Not Collected,0
C00820,OTHER_COC,Provider_13,2023-08-10,2023-12-31,1,1,Other,Data Not Collected,0
C00821,OTHER_COC,Provider_03,2023-03-21,2023-06-14,1,1,Staying with family (temporary),"$2,001+",1
C00822,OTHER_COC,Provider_07,2022-10-03,2022-12-14,1,1,No Exit Interview completed,"$1,001–$1,500",0
C00823,HHCM,Provider_08,2022-08-29,2023-04-26,1,1,Staying with family (temporary),"$2,001+",0
C00824,OTHER_COC,Provider_02,2023-09-05,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00825,OTHER_COC,Provider_13,2022-11-18,2023-01-05,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00826,OTHER_COC,Provider_03,2022-08-08,2023-07-25,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00827,OTHER_COC,Provider_01,2023-09-13,2023-11-03,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00828,SHI,Provider_12,2023-05-04,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00829,OTHER_COC,Provider_10,2022-10-27,2023-01-04,1,1,Staying with friends (temporary),"$2,001+",1
C00830,OTHER_COC,Provider_13,2022-08-04,2022-10-29,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00831,SHI,Provider_13,2022-06-30,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00832,CEA,Provider_03,2023-08-14,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00833,OTHER_COC,Provider_08,2022-05-07,2022-08-24,1,1,No Exit Interview completed,"$2,001+",0
C00834,OTHER_COC,Provider_17,2022-12-03,2023-04-11,1,1,Staying with friends (temporary),No Income,0
C00835,OTHER_COC,Provider_02,2022-04-21,2022-05-28,1,1,Other,No Income,0
C00836,HHCM,Provider_07,2023-10-11,2023-12-31,1,1,Place not meant for habitation,Data Not Collected,0
C00837,CEA,Provider_14,2023-01-03,2023-07-11,1,0,No Exit Interview completed,$151–$250,1
C00838,SHI,Provider_01,2023-11-13,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00839,HHCM,Provider_15,2023-09-21,2023-12-31,0,0,No Exit Interview completed,Data Not Collected,0
C00840,OTHER_COC,Provider_07,2023-09-03,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00841,OTHER_COC,Provider_13,2023-08-11,2023-09-24,1,1,Staying with friends (temporary),"$2,001+",0
C00842,OTHER_COC,Provider_08,2022-10-19,2022-12-18,1,1,Staying with family (temporary),"$2,001+",0
C00843,OTHER_COC,Provider_08,2023-09-17,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00844,OTHER_COC,Provider_12,2022-12-30,2023-06-17,1,1,Staying with friends (temporary),"$2,001+",0
C00845,OTHER_COC,Provider_01,2022-05-15,2023-01-28,1,1,Emergency shelter (voucher),"$2,001+",0
C00846,OTHER_COC,Provider_08,2023-08-07,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C00847,OTHER_COC,Provider_15,2022-09-21,2022-10-28,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00848,CEA,Provider_15,2023-04-13,2023-06-17,1,0,No Exit Interview completed,"$1,001–$1,500",1
C00849,SHI,Provider_15,2022-04-20,2023-08-03,1,1,Staying with family (temporary),Data Not Collected,1
C00850,OTHER_COC,Provider_08,2022-09-24,2022-12-08,1,1,Other,"$501–$1,000",1
C00851,OTHER_COC,Provider_08,2023-05-21,2023-08-06,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00852,OTHER_COC,Provider_08,2023-04-22,2023-06-04,1,1,Emergency shelter (voucher),"$2,001+",0
C00853,HHCM,Provider_08,2023-11-19,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00854,OTHER_COC,Provider_08,2023-11-02,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00855,SHI,Provider_01,2023-06-15,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00856,HHCM,Provider_01,2022-12-04,2023-08-01,1,1,Staying with family (temporary),"$2,001+",1
C00857,OTHER_COC,Provider_08,2023-08-24,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00858,HHCM,Provider_03,2022-05-07,2022-12-08,1,1,Staying with family (temporary),"$2,001+",1
C00859,OTHER_COC,Provider_03,2023-03-14,2023-12-02,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00860,OTHER_COC,Provider_02,2023-09-01,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C00861,OTHER_COC,Provider_12,2023-07-21,2023-09-17,1,1,Staying with family (temporary),"$1,001–$1,500",0
C00862,OTHER_COC,Provider_15,2023-06-14,2023-09-07,1,1,No Exit Interview completed,"$2,001+",0
C00863,OTHER_COC,Provider_08,2022-02-20,2022-06-02,1,1,Staying with family (temporary),"$2,001+",1
C00864,OTHER_COC,Provider_15,2023-01-25,2023-06-19,1,1,Emergency shelter (voucher),No Income,1
C00865,OTHER_COC,Provider_13,2022-04-23,2022-09-07,1,1,No Exit Interview completed,"$2,001+",1
C00866,OTHER_COC,Provider_02,2023-04-12,2023-06-24,1,1,Staying with friends (temporary),"$1,501–$2,000",0
C00867,OTHER_COC,Provider_02,2023-06-20,2023-12-31,1,1,Other,Data Not Collected,1
C00868,SHI,Provider_02,2022-12-02,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,1
C00869,SHI,Provider_01,2023-07-09,2023-12-31,1,1,Deceased,Data Not Collected,0
C00870,OTHER_COC,Provider_08,2022-03-30,2022-06-28,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00871,OTHER_COC,Provider_03,2022-05-04,2022-11-20,1,1,"Rental by client, no ongoing housing subsidy",$251–$500,0
C00872,SHI,Provider_14,2022-09-13,2023-12-31,0,1,No Exit Interview completed,Data Not Collected,0
C00873,HHCM,Provider_08,2023-07-11,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00874,HHCM,Provider_03,2022-04-25,2022-09-13,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00875,OTHER_COC,Provider_15,2022-11-12,2023-03-07,1,1,Staying with friends (temporary),"$2,001+",1
C00876,OTHER_COC,Provider_15,2023-09-10,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C00877,OTHER_COC,Provider_12,2022-03-02,2022-08-02,1,1,Staying with family (temporary),"$2,001+",0
C00878,SHI,Provider_12,2022-03-27,2022-10-05,1,1,Deceased,No Income,0
C00879,OTHER_COC,Provider_15,2023-03-24,2023-05-08,1,1,Emergency shelter (voucher),"$2,001+",1
C00880,SHI,Provider_08,2023-01-17,2023-09-21,1,1,Jail/prison/juvenile detention,$151–$250,1
C00881,OTHER_COC,Provider_13,2022-02-25,2022-07-21,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",1
C00882,OTHER_COC,Provider_01,2023-04-19,2023-07-15,1,1,Other,"$2,001+",1
C00883,CEA,Provider_08,2022-07-09,2022-08-21,1,1,Staying with friends (temporary),"$2,001+",0
C00884,OTHER_COC,Provider_07,2022-12-24,2023-02-21,1,1,Staying with family (temporary),"$2,001+",0
C00885,OTHER_COC,Provider_01,2022-11-15,2022-12-29,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C00886,OTHER_COC,Provider_01,2022-01-15,2022-04-12,1,1,Staying with friends (temporary),Data Not Collected,0
C00887,OTHER_COC,Provider_01,2022-08-11,2023-08-05,1,1,Other,"$2,001+",0
C00888,OTHER_COC,Provider_03,2022-05-17,2022-08-27,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00889,HHCM,Provider_01,2022-07-09,2023-03-06,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00890,OTHER_COC,Provider_06,2022-07-04,2023-04-27,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00891,SHI,Provider_12,2023-04-23,2023-12-13,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00892,OTHER_COC,Provider_08,2023-12-23,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00893,CEA,Provider_08,2022-09-05,2022-11-24,1,1,Emergency shelter (voucher),"$2,001+",0
C00894,OTHER_COC,Provider_01,2023-02-20,2023-06-14,1,1,Staying with friends (temporary),"$2,001+",0
C00895,OTHER_COC,Provider_13,2023-01-10,2023-06-29,1,1,Other,"$2,001+",0
C00896,SHI,Provider_02,2023-07-22,2023-12-31,1,1,Jail/prison/juvenile detention,Data Not Collected,1
C00897,OTHER_COC,Provider_03,2022-03-20,2022-09-14,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00898,OTHER_COC,Provider_07,2023-08-04,2023-12-30,1,1,Staying with family (temporary),"$2,001+",0
C00899,OTHER_COC,Provider_15,2023-07-08,2023-12-05,1,1,Staying with friends (temporary),"$501–$1,000",0
C00900,OTHER_COC,Provider_17,2023-12-02,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00901,OTHER_COC,Provider_12,2023-10-29,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C00902,HHCM,Provider_10,2022-09-19,2023-05-17,1,1,Staying with friends (temporary),"$2,001+",0
C00903,OTHER_COC,Provider_07,2023-11-01,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00904,OTHER_COC,Provider_08,2022-06-13,2022-11-08,1,1,No Exit Interview completed,No Income,0
C00905,OTHER_COC,Provider_02,2023-04-23,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C00906,OTHER_COC,Provider_03,2023-02-10,2023-11-07,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00907,OTHER_COC,Provider_15,2023-06-22,2023-09-16,1,1,Staying with family (temporary),"$2,001+",0
C00908,OTHER_COC,Provider_15,2023-05-18,2023-09-12,1,1,No Exit Interview completed,"$2,001+",1
C00909,OTHER_COC,Provider_03,2022-04-23,2022-09-07,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00910,OTHER_COC,Provider_02,2022-03-04,2022-10-05,1,1,Emergency shelter (voucher),"$2,001+",0
C00911,CEA,Provider_02,2023-06-30,2023-10-15,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00912,CEA,Provider_07,2023-12-10,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,1
C00913,OTHER_COC,Provider_02,2023-09-08,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00914,OTHER_COC,Provider_08,2022-11-08,2023-02-22,1,1,Emergency shelter (voucher),No Income,0
C00915,CEA,Provider_01,2023-08-01,2023-12-07,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C00916,SHI,Provider_01,2022-06-17,2023-12-31,1,1,Deceased,Data Not Collected,0
C00917,OTHER_COC,Provider_03,2023-11-10,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,1
C00918,SHI,Provider_12,2023-08-20,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00919,OTHER_COC,Provider_03,2023-06-09,2023-12-07,1,1,Staying with friends (temporary),"$2,001+",1
C00920,OTHER_COC,Provider_07,2023-07-27,2023-11-23,1,1,No Exit Interview completed,"$2,001+",1
C00921,OTHER_COC,Provider_08,2023-04-20,2023-09-10,1,1,Staying with friends (temporary),"$2,001+",1
C00922,CEA,Provider_12,2022-06-02,2022-08-05,1,1,Staying with family (temporary),No Income,0
C00923,OTHER_COC,Provider_03,2022-12-08,2023-04-01,1,1,Staying with friends (temporary),No Income,0
C00924,OTHER_COC,Provider_10,2023-12-02,2023-12-31,1,1,Other,Data Not Collected,0
C00925,OTHER_COC,Provider_03,2023-05-25,2023-10-30,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00926,OTHER_COC,Provider_08,2022-05-28,2022-10-14,1,1,Emergency shelter (voucher),"$1,501–$2,000",0
C00927,OTHER_COC,Provider_06,2022-09-21,2023-01-06,1,1,No Exit Interview completed,"$2,001+",0
C00928,OTHER_COC,Provider_15,2023-08-19,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00929,OTHER_COC,Provider_15,2023-06-14,2023-12-31,1,1,Other,Data Not Collected,0
C00930,HHCM,Provider_12,2022-08-18,2023-01-10,1,1,Staying with family (temporary),"$2,001+",0
C00931,SHI,Provider_14,2023-10-31,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00932,HHCM,Provider_02,2022-04-27,2022-08-18,1,1,Staying with family (temporary),$151–$250,0
C00933,OTHER_COC,Provider_08,2023-05-02,2023-07-30,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00934,CEA,Provider_02,2023-09-26,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00935,OTHER_COC,Provider_03,2023-08-21,2023-10-29,1,1,No Exit Interview completed,"$1,501–$2,000",1
C00936,OTHER_COC,Provider_07,2023-05-12,2023-12-31,0,0,No Exit Interview completed,Data Not Collected,0
C00937,SHI,Provider_10,2023-08-12,2023-12-03,1,1,Staying with family (temporary),"$2,001+",0
C00938,OTHER_COC,Provider_10,2023-07-10,2023-11-11,1,1,Staying with family (temporary),"$2,001+",1
C00939,OTHER_COC,Provider_13,2022-05-22,2022-12-10,1,1,Emergency shelter (voucher),No Income,1
C00940,OTHER_COC,Provider_08,2023-03-15,2023-07-09,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00941,SHI,Provider_15,2023-06-13,2023-12-31,1,1,Staying with family (permanent),Data Not Collected,0
C00942,OTHER_COC,Provider_13,2022-06-20,2022-09-02,1,1,Staying with friends (temporary),"$2,001+",1
C00943,SHI,Provider_13,2023-10-24,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C00944,CEA,Provider_02,2023-07-25,2023-11-27,1,1,Emergency shelter (voucher),"$2,001+",0
C00945,OTHER_COC,Provider_07,2022-04-07,2022-08-10,1,1,Staying with family (temporary),"$1,501–$2,000",1
C00946,OTHER_COC,Provider_10,2023-04-03,2023-10-29,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C00947,OTHER_COC,Provider_15,2022-06-14,2022-11-10,1,1,No Exit Interview completed,"$2,001+",1
C00948,OTHER_COC,Provider_01,2022-02-07,2022-04-20,1,1,Staying with family (temporary),No Income,0
C00949,OTHER_COC,Provider_03,2022-05-26,2022-08-02,1,1,Staying with family (temporary),"$2,001+",0
C00950,OTHER_COC,Provider_03,2023-08-20,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00951,OTHER_COC,Provider_03,2023-01-10,2023-07-04,1,1,Staying with friends (temporary),"$2,001+",0
C00952,OTHER_COC,Provider_13,2023-09-13,2023-12-31,1,1,Other,Data Not Collected,0
C00953,OTHER_COC,Provider_01,2023-09-19,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C00954,OTHER_COC,Provider_03,2022-12-23,2023-05-17,1,1,Emergency shelter (voucher),No Income,1
C00955,HHCM,Provider_10,2022-08-18,2023-01-17,1,1,Emergency shelter (voucher),"$2,001+",1
C00956,HHCM,Provider_06,2022-11-17,2023-04-14,1,1,Staying with friends (temporary),No Income,1
C00957,OTHER_COC,Provider_02,2023-01-17,2023-03-26,1,1,"Rental by client, no ongoing housing subsidy","$1,501–$2,000",0
C00958,CEA,Provider_08,2023-12-20,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00959,OTHER_COC,Provider_07,2022-10-15,2023-03-04,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00960,OTHER_COC,Provider_15,2023-10-29,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C00961,OTHER_COC,Provider_10,2023-04-26,2023-07-30,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
